title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Shelter Bridge,30.0,1.0,success,False,2026-08-29T14:00:18.837695+09:00
Shelter Brief,,,failed,False,2026-08-29T13:46:19.487869+09:00
Shelter Bulletin,,,failed,False,2026-08-29T13:46:11.077923+09:00
Shelter Cabinet,70.0,13.0,success,False,2026-08-29T13:54:49.859943+09:00
Shelter Calculator,10.0,0.0,success,False,2026-08-29T13:55:15.773936+09:00
Shelter Calendar,10.0,0.0,success,False,2026-08-29T14:06:25.518651+09:00
Shelter Card,50.0,25.0,success,False,2026-08-29T14:10:01.727815+09:00
Shelter Cascade,,,failed,False,2026-08-29T14:00:13.376818+09:00
Shelter Case,30.0,2.0,success,False,2026-08-29T15:01:02.381240+09:00
Shelter Cash,,,failed,False,2026-08-29T13:48:24.189397+09:00
Shelter Category,10.0,0.0,success,False,2026-08-29T13:50:09.224721+09:00
Shelter Center,140.0,1.0,success,False,2026-08-29T14:02:47.223793+09:00
Shelter Chain,10.0,0.0,success,False,2026-08-29T14:03:50.926297+09:00
Shelter Charge,,,failed,False,2026-08-29T13:48:34.994918+09:00
Shelter Chart,30.0,0.0,success,False,2026-08-29T14:08:41.987580+09:00
Shelter Check,,,failed,False,2026-08-29T14:10:21.132602+09:00
Shelter Checker,,,failed,False,2026-08-29T13:55:47.874575+09:00
Shelter Circular,,,failed,False,2026-08-29T13:46:25.761176+09:00
Shelter Code,140.0,0.0,success,False,2026-08-29T13:44:39.671335+09:00
Shelter Companion,,,failed,False,2026-08-29T14:05:23.476261+09:00
Shelter Comparison,,,failed,False,2026-08-29T13:56:54.168646+09:00
Shelter Compass,,,failed,False,2026-08-29T13:59:56.591079+09:00
Shelter Confirmation,,,failed,False,2026-08-29T13:46:48.307768+09:00
Shelter Console,,,failed,False,2026-08-29T14:03:04.336959+09:00
Shelter Converter,,,failed,False,2026-08-29T13:55:22.612520+09:00
Shelter Copayment,,,failed,False,2026-08-29T13:52:30.370393+09:00
Shelter Copy,,,failed,False,2026-08-29T13:57:20.954447+09:00
Shelter Core,,,failed,False,2026-08-29T14:01:42.637319+09:00
Shelter Cost,170.0,3.0,success,False,2026-08-29T13:47:33.324571+09:00
Shelter Count,40.0,14.0,success,False,2026-08-29T13:54:26.669600+09:00
Shelter Counter,,,failed,False,2026-08-29T14:06:53.191241+09:00
Shelter Deadline,10.0,,success,False,2026-08-29T13:57:52.808331+09:00
Shelter Debt,,,failed,False,2026-08-29T13:48:08.799058+09:00
Shelter Deck,110.0,18.0,success,False,2026-08-29T14:02:01.794195+09:00
Shelter Desk,20.0,91.0,success,False,2026-08-29T13:59:26.566383+09:00
Shelter Detail,10.0,0.0,success,False,2026-08-29T13:49:56.086146+09:00
Shelter Detector,,,failed,False,2026-08-29T13:55:55.865439+09:00
Shelter Diagnostic,,,failed,False,2026-08-29T13:58:10.792858+09:00
Shelter Diagram,40.0,0.0,success,False,2026-08-29T13:53:30.081408+09:00
Shelter Directory,20.0,0.0,success,False,2026-08-29T14:06:28.562549+09:00
Shelter Discount,,,failed,False,2026-08-29T13:51:57.829929+09:00
Shelter Draft,,,failed,False,2026-08-29T13:43:40.396113+09:00
Shelter Due,,,failed,False,2026-08-29T13:51:34.404269+09:00
Shelter Duration,70.0,0.0,success,False,2026-08-29T13:57:58.207047+09:00
Shelter Duty,,,failed,False,2026-08-29T13:48:42.779709+09:00
Shelter Eligibility,20.0,0.0,success,False,2026-08-30T23:47:47.015675+09:00
Shelter Endowment,,,failed,False,2026-08-29T13:51:50.727709+09:00
Shelter Engine,,,failed,False,2026-08-29T14:04:49.585308+09:00
Shelter Entry,,,failed,False,2026-08-29T13:46:58.834366+09:00
Shelter Estimate,,,failed,False,2026-08-29T13:44:18.191171+09:00
Shelter Estimator,,,failed,False,2026-08-29T13:55:40.758970+09:00
Shelter Extension,40.0,42.0,success,False,2026-08-29T13:52:44.915383+09:00
Shelter Fare,,,failed,False,2026-08-29T13:47:46.421060+09:00
Shelter Fee,40.0,0.0,success,False,2026-08-29T13:47:01.430950+09:00
Shelter Feed,,,failed,False,2026-08-29T13:43:30.841631+09:00
Shelter Field,40.0,7.0,success,False,2026-08-29T13:50:25.700564+09:00
Shelter File,,,failed,False,2026-08-29T13:43:02.748033+09:00
Shelter Finder,70.0,1.0,success,False,2026-08-29T14:06:39.504707+09:00
Shelter Fine,,,failed,False,2026-08-29T13:49:24.102178+09:00
Shelter Flow,,,failed,False,2026-08-29T13:59:12.617640+09:00
Shelter Forecast,,,failed,False,2026-08-29T13:57:46.047225+09:00
Shelter Forge,,,failed,False,2026-08-29T14:00:05.594107+09:00
Shelter Form,140.0,4.0,success,False,2026-08-29T14:09:54.283873+09:00
Shelter Format,,,failed,False,2026-08-29T13:50:31.149602+09:00
Shelter Frame,90.0,100.0,success,False,2026-08-29T14:01:34.247770+09:00
Shelter Fund,260.0,3.0,success,False,2026-08-29T13:48:15.243172+09:00
Shelter Gate,40.0,1.0,success,False,2026-08-29T14:04:00.734225+09:00
Shelter Generator,1000.0,100.0,success,False,2026-08-29T13:55:30.035317+09:00
Shelter Graph,,,failed,False,2026-08-29T13:52:56.736352+09:00
Shelter Grid,,,failed,False,2026-08-29T14:00:53.348762+09:00
Shelter Guarantee,,,failed,False,2026-08-29T13:57:08.415228+09:00
Shelter Guardian,10.0,0.0,success,False,2026-08-29T13:56:12.996630+09:00
Shelter Guide,110.0,0.0,success,False,2026-08-29T13:58:42.024766+09:00
Shelter Harbor,720.0,5.0,success,False,2026-08-29T14:07:58.178242+09:00
Shelter Helper,880.0,4.0,success,False,2026-08-29T13:56:19.295015+09:00
Shelter History,70.0,0.0,success,False,2026-08-29T13:42:57.186190+09:00
Shelter Hub,70.0,1.0,success,False,2026-08-29T13:59:18.608199+09:00
Shelter Identifier,,,failed,False,2026-08-29T13:50:02.262234+09:00
Shelter Inbox,,,failed,False,2026-08-29T14:08:28.854113+09:00
Shelter Index,20.0,0.0,success,False,2026-08-29T13:44:06.302815+09:00
Shelter Interest,,,failed,False,2026-08-29T13:51:11.730839+09:00
Shelter Item,,,failed,False,2026-08-29T13:47:11.897566+09:00
Shelter Journal,,,failed,False,2026-08-29T14:06:10.810347+09:00
Shelter Keeper,,,failed,False,2026-08-29T14:04:31.012131+09:00
Shelter Kiosk,,,failed,False,2026-08-29T14:07:14.275862+09:00
Shelter Kit,880.0,60.0,success,False,2026-08-29T13:54:12.539684+09:00
Shelter Lab,30.0,3.0,success,False,2026-08-29T14:02:18.812025+09:00
Shelter Label,10.0,0.0,success,False,2026-08-29T13:53:08.335172+09:00
Shelter Layout,480.0,3.0,success,False,2026-08-29T13:53:41.882942+09:00
Shelter Ledger,,,failed,False,2026-08-29T14:01:47.584921+09:00
Shelter Level,,,failed,False,2026-08-29T13:43:08.255840+09:00
Shelter Levy,,,failed,False,2026-08-29T13:51:23.331711+09:00
Shelter Line,90.0,3.0,success,False,2026-08-29T14:09:16.954192+09:00
Shelter Link,140.0,0.0,success,False,2026-08-29T13:49:40.647574+09:00
Shelter List,320.0,2.0,success,False,2026-08-29T13:44:46.540688+09:00
Shelter Loan,20.0,14.0,success,False,2026-08-29T13:47:58.292472+09:00
Shelter Lobby,,,failed,False,2026-08-29T14:09:06.640756+09:00
Shelter Locator,390.0,1.0,success,False,2026-08-29T14:06:33.964800+09:00
Shelter Locker,50.0,39.0,success,False,2026-08-29T14:07:00.130332+09:00
Shelter Log,30.0,87.0,success,False,2026-08-29T14:09:44.256762+09:00
Shelter Lookup,,,failed,False,2026-08-30T23:46:46.362113+09:00
Shelter Loop,10.0,0.0,success,False,2026-08-29T14:00:48.499194+09:00
Shelter Lot,,,failed,False,2026-08-30T23:47:24.891691+09:00
Shelter Manual,10.0,75.0,success,False,2026-08-29T13:53:14.759293+09:00
Shelter Map,320.0,1.0,success,False,2026-08-29T14:01:27.285198+09:00
Shelter Margin,,,failed,False,2026-08-29T13:49:18.659838+09:00
Shelter Marker,,,failed,False,2026-08-29T13:50:53.482130+09:00
Shelter Markup,,,failed,False,2026-08-29T13:52:23.283417+09:00
Shelter Match,,,failed,False,2026-08-29T15:48:32.715934+09:00
Shelter Memo,,,failed,False,2026-08-29T13:45:48.005168+09:00
Shelter Message,10.0,0.0,success,False,2026-08-29T13:54:32.281779+09:00
Shelter Model,70.0,1.0,success,False,2026-08-30T23:47:13.899252+09:00
Shelter Monitor,90.0,2.0,success,False,2026-08-29T14:05:17.325212+09:00
Shelter Nexus,,,failed,False,2026-08-29T14:04:13.162188+09:00
Shelter Note,40.0,0.0,success,False,2026-08-29T14:10:37.593785+09:00
Shelter Notification,,,failed,False,2026-08-29T13:54:05.232074+09:00
Shelter Number,590.0,3.0,success,False,2026-08-29T13:49:27.089743+09:00
Shelter Office,140.0,28.0,success,False,2026-08-29T14:06:47.942443+09:00
Shelter Ops,,,failed,False,2026-08-29T14:05:48.255704+09:00
Shelter Order,20.0,1.0,success,False,2026-08-29T13:44:23.292969+09:00
Shelter Outline,30.0,0.0,success,False,2026-08-29T13:53:55.258346+09:00
Shelter Outpost,,,failed,False,2026-08-29T14:07:42.924435+09:00
Shelter Overdraft,,,failed,False,2026-08-29T13:51:42.251331+09:00
Shelter Panel,210.0,42.0,success,False,2026-08-29T14:03:14.993493+09:00
Shelter Pass,50.0,19.0,success,False,2026-08-29T13:45:18.172441+09:00
Shelter Passport,,,failed,False,2026-08-29T14:08:57.500936+09:00
Shelter Path,90.0,0.0,success,False,2026-08-29T14:01:09.067343+09:00
Shelter Penalty,,,failed,False,2026-08-29T13:52:16.002674+09:00
Shelter Petition,20.0,1.0,success,False,2026-08-29T13:46:41.898941+09:00
Shelter Ping,,,failed,False,2026-08-30T23:46:55.316425+09:00
Shelter Plan,170.0,49.0,success,False,2026-08-29T13:47:25.645222+09:00
Shelter Planner,,,failed,False,2026-08-29T14:05:08.064241+09:00
Shelter Playbook,,,failed,False,2026-08-29T14:06:00.281778+09:00
Shelter Plaza,480.0,4.0,success,False,2026-08-29T14:07:50.830483+09:00
Shelter Point,18100.0,1.0,success,False,2026-08-29T14:01:17.147978+09:00
Shelter Portal,40.0,2.0,success,False,2026-08-29T14:03:00.465354+09:00
Shelter Post,20.0,0.0,success,False,2026-08-29T14:07:37.850775+09:00
Shelter Price,170.0,20.0,success,False,2026-08-29T13:47:38.743624+09:00
Shelter Profile,,,failed,False,2026-08-29T13:42:33.613422+09:00
Shelter Progress,,,failed,False,2026-08-29T13:58:17.898019+09:00
Shelter Proposal,,,failed,False,2026-08-29T13:57:02.230316+09:00
Shelter Quota,,,failed,False,2026-08-29T13:45:58.107227+09:00
Shelter Radar,30.0,0.0,success,False,2026-08-29T13:59:31.992556+09:00
Shelter Rail,,,failed,False,2026-08-29T14:03:35.769193+09:00
Shelter Rank,,,failed,False,2026-08-29T13:56:45.989050+09:00
Shelter Rate,40.0,0.0,success,False,2026-08-29T13:43:13.519890+09:00
Shelter Rating,880.0,0.0,success,False,2026-08-29T13:58:48.358611+09:00
Shelter Reading,70.0,18.0,success,False,2026-08-29T13:57:26.704143+09:00
Shelter Readout,,,failed,False,2026-08-30T23:46:16.132839+09:00
Shelter Recap,10.0,0.0,success,False,2026-08-29T13:46:53.615397+09:00
Shelter Receipt,,,failed,False,2026-08-29T13:44:33.092937+09:00
Shelter Record,320.0,0.0,success,False,2026-08-29T13:57:13.936076+09:00
Shelter Recorder,,,failed,False,2026-08-29T13:55:38.356537+09:00
Shelter Redemption,,,failed,False,2026-08-29T13:52:36.693898+09:00
Shelter Reference,,,failed,False,2026-08-29T13:57:34.319844+09:00
Shelter Register,,,failed,False,2026-08-29T14:05:32.427189+09:00
Shelter Registry,,,failed,False,2026-08-29T14:06:17.701571+09:00
Shelter Relay,,,failed,False,2026-08-29T13:59:40.159296+09:00
Shelter Reminder,,,failed,False,2026-08-29T13:43:59.345554+09:00
Shelter Rendering,,,failed,False,2026-08-29T13:53:58.001656+09:00
Shelter Reply,,,failed,False,2026-08-29T13:59:04.267644+09:00
Shelter Report,40.0,0.0,success,False,2026-08-29T14:09:41.902058+09:00
Shelter Repository,,,failed,False,2026-08-29T13:54:58.071214+09:00
Shelter Result,,,failed,False,2026-08-29T13:56:30.809556+09:00
Shelter Ring,20.0,71.0,success,False,2026-08-29T14:03:57.920774+09:00
Shelter Roll,10.0,0.0,success,False,2026-08-29T14:09:34.534386+09:00
Shelter Roster,,,failed,False,2026-08-29T14:08:19.136527+09:00
Shelter Roundup,,,failed,False,2026-08-30T23:47:04.832480+09:00
Shelter Route,,,failed,False,2026-08-29T14:03:29.989510+09:00
Shelter Rule,260.0,0.0,success,False,2026-08-29T13:49:47.799424+09:00
Shelter Sale,50.0,100.0,success,False,2026-08-29T13:48:32.184456+09:00
Shelter Sample,10.0,0.0,success,False,2026-08-29T13:45:03.584435+09:00
Shelter Scale,70.0,3.0,success,False,2026-08-29T14:03:20.802632+09:00
Shelter Scheduler,,,failed,False,2026-08-29T14:05:14.818561+09:00
Shelter Schematic,,,failed,False,2026-08-29T13:53:35.130169+09:00
Shelter Scope,,,failed,False,2026-08-29T14:00:46.086396+09:00
Shelter Score,20.0,0.0,success,False,2026-08-29T14:10:30.047695+09:00
Shelter Serial,260.0,0.0,success,False,2026-08-29T13:50:38.203036+09:00
Shelter Sheet,210.0,97.0,success,False,2026-08-29T14:10:13.700901+09:00
Shelter Shelf,,,failed,False,2026-08-29T14:08:09.293229+09:00
Shelter Signal,,,failed,False,2026-08-29T14:00:29.475957+09:00
Shelter Signature,,,failed,False,2026-08-29T13:50:51.121120+09:00
Shelter Sketch,110.0,0.0,success,False,2026-08-29T13:53:49.920476+09:00
Shelter Slip,,,failed,False,2026-08-29T13:44:58.514252+09:00
Shelter Slot,10.0,0.0,success,False,2026-08-29T13:45:09.870109+09:00
Shelter Stage,140.0,2.0,success,False,2026-08-29T13:56:25.252998+09:00
Shelter Stake,,,failed,False,2026-08-29T13:49:10.671494+09:00
Shelter Stamp,,,failed,False,2026-08-29T13:51:01.021904+09:00
Shelter Statement,,,failed,False,2026-08-29T13:45:40.612455+09:00
Shelter Station,210.0,55.0,success,False,2026-08-29T14:02:26.497458+09:00
Shelter Status,30.0,0.0,success,False,2026-08-29T13:42:39.955292+09:00
Shelter Stipend,,,failed,False,2026-08-29T13:51:28.741680+09:00
Shelter Streak,,,failed,False,2026-08-29T13:56:38.975224+09:00
Shelter Stub,,,failed,False,2026-08-29T13:45:38.039598+09:00
Shelter Studio,480.0,3.0,success,False,2026-08-29T14:02:09.164476+09:00
Shelter Subsidy,,,failed,False,2026-08-29T13:51:47.531363+09:00
Shelter Summary,40.0,0.0,success,False,2026-08-29T13:43:44.047058+09:00
Shelter Tab,40.0,0.0,success,False,2026-08-29T13:46:04.273164+09:00
Shelter Table,140.0,5.0,success,False,2026-08-29T13:44:53.796475+09:00
Shelter Tag,30.0,92.0,success,False,2026-08-29T14:10:41.209030+09:00
Shelter Tariff,,,failed,False,2026-08-29T13:48:58.887515+09:00
Shelter Tax,5400.0,8.0,success,False,2026-08-29T13:47:51.915297+09:00
Shelter Template,,,failed,False,2026-08-29T13:58:33.443098+09:00
Shelter Terminal,30.0,0.0,success,False,2026-08-29T14:02:34.611258+09:00
Shelter Ticker,,,failed,False,2026-08-29T14:09:11.873323+09:00
Shelter Ticket,210.0,12.0,success,False,2026-08-29T13:44:12.251283+09:00
Shelter Timeline,10.0,,success,False,2026-08-29T13:43:51.510629+09:00
Shelter Timer,,,failed,False,2026-08-29T13:56:02.132237+09:00
Shelter Token,10.0,0.0,success,False,2026-08-29T13:50:44.386082+09:00
Shelter Total,,,failed,False,2026-08-29T13:54:38.545325+09:00
Shelter Tower,170.0,0.0,success,False,2026-08-29T14:08:01.904241+09:00
Shelter Tracker,,,failed,False,2026-08-29T13:59:06.817979+09:00
Shelter Trail,210.0,86.0,success,False,2026-08-29T14:03:43.774091+09:00
Shelter Trend,10.0,0.0,success,False,2026-08-29T13:56:51.422912+09:00
Shelter Trial,,,failed,False,2026-08-29T13:52:47.788886+09:00
Shelter Unit,40.0,11.0,success,False,2026-08-29T13:47:18.595833+09:00
Shelter Update,30.0,0.0,success,False,2026-08-29T13:43:19.652137+09:00
Shelter Validation,,,failed,False,2026-08-30T23:46:23.162387+09:00
Shelter Value,,,failed,False,2026-08-29T13:49:04.257520+09:00
Shelter Vault,210.0,0.0,success,False,2026-08-29T13:59:45.620633+09:00
Shelter Verdict,,,failed,False,2026-08-30T23:46:34.021908+09:00
Shelter Version,,,failed,False,2026-08-29T13:49:34.555968+09:00
Shelter View,140.0,1.0,success,False,2026-08-29T13:42:50.132815+09:00
Shelter Volume,,,failed,False,2026-08-29T13:58:03.099096+09:00
Shelter Voucher,50.0,0.0,success,False,2026-08-29T13:45:24.835216+09:00
Shelter Wallet,,,failed,False,2026-08-29T13:54:21.781719+09:00
Shelter Watch,720.0,3.0,success,False,2026-08-29T14:00:40.244613+09:00
Shelter Wave,,,failed,False,2026-08-29T14:01:01.167672+09:00
Shelter Widget,,,failed,False,2026-08-29T13:54:43.339382+09:00
Shelter Window,210.0,68.0,success,False,2026-08-29T14:09:28.566956+09:00
Shelter Worksheet,260.0,0.0,success,False,2026-08-29T13:53:23.616869+09:00
Shelter Workshop,1900.0,0.0,success,True,2026-08-29T13:56:06.968578+09:00
Shelter Yard,90.0,98.0,success,False,2026-08-29T14:07:20.094733+09:00
Shelter Zone,40.0,0.0,success,False,2026-08-29T14:02:52.636646+09:00
Shift Account,22200.0,0.0,success,True,2026-08-29T14:54:41.079849+09:00
Shift Advance,10.0,0.0,success,False,2026-08-23T16:12:51.127665+09:00
Shift Advisory,140.0,0.0,success,False,2026-08-21T00:58:22.319025+09:00
Shift Agreement,,,failed,False,2026-08-29T12:59:28.142514+09:00
Shift Allowance,1900.0,0.0,success,True,2026-08-21T02:37:48.956315+09:00
Shift Almanac,,,failed,False,2026-08-18T22:09:39.839296+09:00
Shift Analyzer,,,failed,False,2026-08-27T23:51:15.530091+09:00
Shift Anchor,,,failed,False,2026-08-17T20:40:17.203996+09:00
Shift Announcement,,,failed,False,2026-08-27T23:31:24.795366+09:00
Shift Arrears,,,failed,False,2026-08-23T16:12:51.127665+09:00
Shift Assistant,170.0,6.0,success,False,2026-08-17T23:04:19.754704+09:00
Shift Atlas,10.0,0.0,success,False,2026-08-18T07:43:47.974817+09:00
Shift Attribute,,,failed,False,2026-08-23T13:06:00.621707+09:00
Shift Authorization,,,failed,False,2026-08-28T20:54:25.017920+09:00
Shift Availability,1000.0,1.0,success,False,2026-08-30T23:50:00.346150+09:00
Shift Badge,,,failed,False,2026-08-21T00:30:11.509086+09:00
Shift Balance,170.0,0.0,success,False,2026-08-23T13:46:16.255562+09:00
Shift Base,33100.0,44.0,success,False,2026-08-17T21:36:54.710856+09:00
Shift Beacon,,,failed,False,2026-08-17T20:43:32.566232+09:00
Shift Benchmark,10.0,0.0,success,False,2026-08-28T20:54:07.935947+09:00
Shift Bill,,,failed,False,2026-08-19T21:51:23.149370+09:00
Shift Blueprint,,,failed,False,2026-08-18T22:09:32.067298+09:00
Shift Board,14800.0,9.0,success,False,2026-08-17T21:33:45.075228+09:00
Shift Book,3600.0,36.0,success,False,2026-08-19T21:52:20.652566+09:00
Shift Bridge,140.0,93.0,success,False,2026-08-17T20:41:01.819842+09:00
Shift Brief,140.0,0.0,success,False,2026-08-21T01:03:30.050919+09:00
Shift Bulletin,,,failed,False,2026-08-21T01:03:25.375031+09:00
Shift Calculator,8100.0,2.0,success,False,2026-08-27T23:31:29.961537+09:00
Shift Calendar,2900.0,24.0,success,False,2026-08-18T23:57:22.753165+09:00
Shift Card,590.0,15.0,success,False,2026-08-19T13:20:54.330811+09:00
Shift Cascade,,,failed,False,2026-08-17T20:41:53.253624+09:00
Shift Case,590.0,7.0,success,False,2026-08-29T14:54:49.433446+09:00
Shift Cash,20.0,15.0,success,False,2026-08-21T02:21:23.135425+09:00
Shift Catalog,10.0,0.0,success,False,2026-08-19T21:08:03.467133+09:00
Shift Category,,,failed,False,2026-08-23T13:05:58.112221+09:00
Shift Center,170.0,0.0,success,False,2026-08-17T20:45:50.172264+09:00
Shift Chain,70.0,3.0,success,False,2026-08-17T20:35:09.040915+09:00
Shift Charge,590.0,11.0,success,False,2026-08-21T02:37:35.054521+09:00
Shift Check,50.0,10.0,success,False,2026-08-19T13:21:44.122863+09:00
Shift Checker,50.0,10.0,success,False,2026-08-27T23:51:10.379112+09:00
Shift Checklist,90.0,5.0,success,False,2026-08-19T21:07:11.433627+09:00
Shift Circular,,,failed,False,2026-08-21T01:03:33.238339+09:00
Shift Cockpit,,,failed,False,2026-08-17T23:14:48.085579+09:00
Shift Code,74000.0,0.0,success,True,2026-08-19T21:51:45.660208+09:00
Shift Codex,,,failed,False,2026-08-18T22:09:56.131275+09:00
Shift Companion,,,failed,False,2026-08-17T23:09:57.644305+09:00
Shift Comparison,10.0,1.0,success,False,2026-08-28T01:02:13.095205+09:00
Shift Compass,20.0,8.0,success,False,2026-08-17T20:44:22.162347+09:00
Shift Compendium,,,failed,False,2026-08-18T22:09:49.300650+09:00
Shift Confirmation,40.0,0.0,success,False,2026-08-21T00:58:32.149871+09:00
Shift Console,390.0,10.0,success,False,2026-08-17T20:43:05.974432+09:00
Shift Contribution,,,failed,False,2026-08-23T16:12:46.857371+09:00
Shift Converter,170.0,1.0,success,False,2026-08-27T23:31:29.961537+09:00
Shift Copayment,,,failed,False,2026-08-23T16:38:09.315163+09:00
Shift Core,30.0,0.0,success,False,2026-08-17T21:35:54.911296+09:00
Shift Cost,390.0,5.0,success,False,2026-08-21T02:06:47.400251+09:00
Shift Count,320.0,3.0,success,False,2026-08-27T22:47:28.680273+09:00
Shift Counter,320.0,3.0,success,False,2026-08-18T23:58:19.517114+09:00
Shift Dashboard,90.0,3.0,success,False,2026-08-17T23:07:59.739195+09:00
Shift Deadline,,,failed,False,2026-08-28T20:53:42.697702+09:00
Shift Deal,30.0,4.0,success,False,2026-08-21T01:51:00.424955+09:00
Shift Debt,,,failed,False,2026-08-21T02:21:14.623269+09:00
Shift Deck,20.0,1.0,success,False,2026-08-17T21:32:47.122898+09:00
Shift Depot,,,failed,False,2026-08-18T23:58:01.279851+09:00
Shift Desk,20.0,100.0,success,False,2026-08-17T20:48:45.753465+09:00
Shift Detail,170.0,1.0,success,False,2026-08-23T03:16:47.860821+09:00
Shift Detector,10.0,0.0,success,False,2026-08-27T23:51:12.915875+09:00
Shift Diagnostic,,,failed,False,2026-08-28T20:54:15.336711+09:00
Shift Diagram,140.0,0.0,success,False,2026-08-27T22:09:38.149454+09:00
Shift Dial,590.0,1.0,success,False,2026-08-17T20:41:22.469867+09:00
Shift Digest,,,failed,False,2026-08-19T20:38:12.818207+09:00
Shift Directory,,,failed,False,2026-08-18T23:57:31.846586+09:00
Shift Discount,10.0,10.0,success,False,2026-08-23T16:12:41.676987+09:00
Shift Dock,,,failed,False,2026-08-17T20:38:04.703276+09:00
Shift Dossier,,,failed,False,2026-08-21T00:58:36.711570+09:00
Shift Draft,30.0,1.0,success,False,2026-08-19T20:38:30.453873+09:00
Shift Due,,,failed,False,2026-08-23T15:51:18.067623+09:00
Shift Duration,40.0,0.0,success,False,2026-08-28T20:53:48.437651+09:00
Shift Duty,880.0,0.0,success,False,2026-08-21T02:37:37.997164+09:00
Shift Eligibility,10.0,0.0,success,False,2026-08-30T23:50:07.510079+09:00
Shift Engine,90.0,7.0,success,False,2026-08-17T23:11:32.053287+09:00
Shift Entry,,,failed,False,2026-08-21T00:58:49.473587+09:00
Shift Estimate,10.0,,success,False,2026-08-19T21:07:53.338438+09:00
Shift Estimator,,,failed,False,2026-08-27T23:51:07.494975+09:00
Shift Excerpt,,,failed,False,2026-08-21T00:58:44.836971+09:00
Shift Extension,1300.0,99.0,success,False,2026-08-23T16:38:11.972867+09:00
Shift Fare,,,failed,False,2026-08-21T02:07:02.181648+09:00
Shift Fee,140.0,0.0,success,False,2026-08-21T01:50:32.476329+09:00
Shift Feed,,,failed,False,2026-08-19T20:38:22.141016+09:00
Shift Field,10.0,6.0,success,False,2026-08-23T13:06:02.918045+09:00
Shift File,70.0,0.0,success,False,2026-08-19T20:37:45.715949+09:00
Shift Finder,110.0,35.0,success,False,2026-08-18T23:57:49.004373+09:00
Shift Fine,,,failed,False,2026-08-23T02:53:25.456581+09:00
Shift Flag,30.0,0.0,success,False,2026-08-21T00:30:55.600635+09:00
Shift Flow,210.0,15.0,success,False,2026-08-17T21:33:19.243075+09:00
Shift Folder,,,failed,False,2026-08-28T01:21:11.507273+09:00
Shift Forecast,10.0,3.0,success,False,2026-08-28T20:53:29.442275+09:00
Shift Forge,20.0,0.0,success,False,2026-08-17T20:42:40.071307+09:00
Shift Form,320.0,0.0,success,False,2026-08-19T13:33:08.765794+09:00
Shift Format,320.0,0.0,success,False,2026-08-23T13:06:05.538611+09:00
Shift Frame,70.0,6.0,success,False,2026-08-17T21:38:05.775829+09:00
Shift Fund,50.0,11.0,success,False,2026-08-21T02:21:16.859864+09:00
Shift Gate,320.0,5.0,success,False,2026-08-17T20:32:08.584337+09:00
Shift Generator,170.0,34.0,success,False,2026-08-27T23:31:33.268301+09:00
Shift Grade,,,failed,False,2026-08-21T00:30:39.454023+09:00
Shift Graph,720.0,0.0,success,False,2026-08-27T22:09:28.492809+09:00
Shift Grid,30.0,9.0,success,False,2026-08-17T20:35:40.356029+09:00
Shift Guarantee,10.0,0.0,success,False,2026-08-28T01:02:19.302633+09:00
Shift Guard,260.0,30.0,success,False,2026-08-17T21:36:28.444275+09:00
Shift Guardian,,,failed,False,2026-08-28T00:21:24.701670+09:00
Shift Guide,210.0,0.0,success,False,2026-08-29T12:59:11.344431+09:00
Shift Guidebook,,,failed,False,2026-08-18T22:09:15.023895+09:00
Shift Helpdesk,,,failed,False,2026-08-27T22:44:05.542192+09:00
Shift Helper,260.0,41.0,success,False,2026-08-28T00:21:30.022858+09:00
Shift History,30.0,0.0,success,False,2026-08-19T20:37:37.988161+09:00
Shift Hotline,,,failed,False,2026-08-19T21:08:11.674763+09:00
Shift Hub,210.0,1.0,success,False,2026-08-17T21:32:11.115049+09:00
Shift Identifier,,,failed,False,2026-08-23T13:05:53.628688+09:00
Shift Index,30.0,0.0,success,False,2026-08-19T21:07:23.410704+09:00
Shift Insight,140.0,1.0,success,False,2026-08-17T23:07:56.377169+09:00
Shift Installment,,,failed,False,2026-08-23T16:12:43.953628+09:00
Shift Item,,,failed,False,2026-08-21T01:50:37.837516+09:00
Shift Journal,480.0,3.0,success,False,2026-08-18T22:08:59.053528+09:00
Shift Keeper,40.0,0.0,success,False,2026-08-17T21:38:37.304138+09:00
Shift Lab,18100.0,2.0,success,False,2026-08-17T21:30:27.922058+09:00
Shift Label,140.0,0.0,success,False,2026-08-27T22:09:28.492809+09:00
Shift Layout,90.0,0.0,success,False,2026-08-27T22:28:46.749186+09:00
Shift Ledger,,,failed,False,2026-08-17T21:34:53.019649+09:00
Shift Lens,880.0,82.0,success,False,2026-08-17T21:39:34.435552+09:00
Shift Level,140.0,9.0,success,False,2026-08-19T20:37:52.054454+09:00
Shift Link,8100.0,12.0,success,False,2026-08-23T03:16:36.835162+09:00
Shift List,170.0,1.0,success,False,2026-08-19T21:51:58.682281+09:00
Shift Loan,390.0,32.0,success,False,2026-08-21T02:07:11.746620+09:00
Shift Locator,,,failed,False,2026-08-18T23:57:39.317157+09:00
Shift Lock,14800.0,1.0,success,False,2026-08-18T07:52:46.019796+09:00
Shift Log,880.0,5.0,success,False,2026-08-19T13:32:58.947587+09:00
Shift Lookup,,,failed,False,2026-08-30T23:49:07.802287+09:00
Shift Loop,10.0,4.0,success,False,2026-08-17T20:36:38.149505+09:00
