type,word,industry,added_at,added_by_run_id
domain,Adjustment,insurance,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Litigation,insurance,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Lease,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Parking,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Pet,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Balcony,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Hallway,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Fence,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Pool,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Clubhouse,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Playground,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Curb,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Sidewalk,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Mailroom,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Storage,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Fitness,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Rooftop,property_management_services,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Order,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Bill,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Receipt,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Code,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,List,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Table,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Book,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Slip,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Sample,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
function,Slot,,2026-08-19T21:35:02.973034+09:00,RUN-20260819-213339-KST
domain,Policyholder,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Copay,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Coinsurance,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Grace,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Umbrella,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Declarations,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Appraisal,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Surcharge,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Reinstatement,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Nonrenewal,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Waiver,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Certificate,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Application,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Verification,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Investigation,insurance,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Tenant,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Landlord,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Rent,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Garage,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Laundry,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Driveway,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Entrance,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Courtyard,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Garden,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Basement,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Attic,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Thermostat,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Smoke,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Key,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
domain,Intercom,property_management_services,2026-08-19T22:40:26.561688+09:00,QA-20260819-223906-KST
function,Pass,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Voucher,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Badge,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Stub,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Statement,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Tally,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Grade,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Memo,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Quota,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Flag,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
function,Tab,,2026-08-21T00:15:33.712776+09:00,RUN-20260821-001313-KST
domain,Insured,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Claimant,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Underwriter,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Rebate,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Reserve,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Bond,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Disclosure,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Solvency,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Retention,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Excess,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Aggregate,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Mandate,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Assignment,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Audit,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Refund,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Negligence,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Damages,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Compensation,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Testimony,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Reimbursement,insurance,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Concierge,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Doorman,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Superintendent,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Custodian,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Sprinkler,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Alarm,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Camera,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Gate,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Recycling,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Compost,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Bike,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Mailbox,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Signage,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Locksmith,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
domain,Plumbing,property_management_services,2026-08-21T00:40:18.154812+09:00,RUN-20260821-003914-KST
function,Bulletin,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Brief,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Circular,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Advisory,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Petition,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Confirmation,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Dossier,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Recap,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Excerpt,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
function,Entry,,2026-08-21T00:55:25.966155+09:00,RUN-20260821-005409-KST
domain,Salary,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Wage,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Bonus,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Deduction,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Withholding,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Garnishment,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Severance,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Pension,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Vesting,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Headcount,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Attrition,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Promotion,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Demotion,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Termination,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Grievance,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Union,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Seniority,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Probation,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Training,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Dependent,hr_payroll,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Inquiry,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Request,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Case,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Agent,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Channel,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Survey,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Rating,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Sentiment,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Priority,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Severity,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Hold,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Transfer,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Handoff,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Backlog,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Contact,customer_support,2026-08-21T01:13:12.081073+09:00,RUN-20260821-011159-KST
domain,Buyer,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Seller,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Rezoning,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Counteroffer,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Showing,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Walkthrough,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Contingency,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Amendment,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Addendum,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Survey,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Easement,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Foreclosure,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Refinance,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Equity,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Valuation,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Realtor,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Staging,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Comparable,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Renovation,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Neighborhood,real_estate,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Semester,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Quarter,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Credit,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Major,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Minor,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Elective,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Prerequisite,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Thesis,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Dissertation,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Internship,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Practicum,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Orientation,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Commencement,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Detention,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Suspension,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Tutoring,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Mentorship,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Rubric,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Transfer,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
domain,Withdrawal,education,2026-08-21T01:29:52.964039+09:00,RUN-20260821-012932-KST
function,Fee,,2026-08-21T01:47:31.192843+09:00,RUN-20260821-014701-KST
function,Item,,2026-08-21T01:47:31.192843+09:00,RUN-20260821-014701-KST
function,Unit,,2026-08-21T01:47:31.192843+09:00,RUN-20260821-014701-KST
function,Plan,,2026-08-21T01:47:31.192843+09:00,RUN-20260821-014701-KST
function,Deal,,2026-08-21T01:47:31.192843+09:00,RUN-20260821-014701-KST
function,Cost,,2026-08-21T02:02:12.361833+09:00,RUN-20260821-020148-KST
function,Price,,2026-08-21T02:02:12.361833+09:00,RUN-20260821-020148-KST
function,Fare,,2026-08-21T02:02:12.361833+09:00,RUN-20260821-020148-KST
function,Tax,,2026-08-21T02:02:12.361833+09:00,RUN-20260821-020148-KST
function,Loan,,2026-08-21T02:02:12.361833+09:00,RUN-20260821-020148-KST
function,Sum,,2026-08-21T02:17:01.880312+09:00,RUN-20260821-021637-KST
function,Debt,,2026-08-21T02:17:01.880312+09:00,RUN-20260821-021637-KST
function,Fund,,2026-08-21T02:17:01.880312+09:00,RUN-20260821-021637-KST
function,Cash,,2026-08-21T02:17:01.880312+09:00,RUN-20260821-021637-KST
function,Sale,,2026-08-21T02:17:01.880312+09:00,RUN-20260821-021637-KST
function,Charge,,2026-08-21T02:32:22.960243+09:00,RUN-20260821-023157-KST
function,Duty,,2026-08-21T02:32:22.960243+09:00,RUN-20260821-023157-KST
function,Toll,,2026-08-21T02:32:22.960243+09:00,RUN-20260821-023157-KST
function,Allowance,,2026-08-21T02:32:22.960243+09:00,RUN-20260821-023157-KST
function,Tariff,,2026-08-21T02:32:22.960243+09:00,RUN-20260821-023157-KST
function,Profit,,2026-08-23T02:43:51.575050+09:00,RUN-20260823-024244-KST
function,Value,,2026-08-23T02:43:51.575050+09:00,RUN-20260823-024244-KST
function,Stake,,2026-08-23T02:43:51.575050+09:00,RUN-20260823-024244-KST
function,Margin,,2026-08-23T02:43:51.575050+09:00,RUN-20260823-024244-KST
function,Fine,,2026-08-23T02:43:51.575050+09:00,RUN-20260823-024244-KST
function,Number,,2026-08-23T03:09:25.045985+09:00,RUN-20260823-030806-KST
function,Version,,2026-08-23T03:09:25.045985+09:00,RUN-20260823-030806-KST
function,Link,,2026-08-23T03:09:25.045985+09:00,RUN-20260823-030806-KST
function,Rule,,2026-08-23T03:09:25.045985+09:00,RUN-20260823-030806-KST
function,Detail,,2026-08-23T03:09:25.045985+09:00,RUN-20260823-030806-KST
function,Identifier,,2026-08-23T12:55:20.979855+09:00,RUN-20260823-125430-KST
function,Category,,2026-08-23T12:55:20.979855+09:00,RUN-20260823-125430-KST
function,Attribute,,2026-08-23T12:55:20.979855+09:00,RUN-20260823-125430-KST
function,Field,,2026-08-23T12:55:20.979855+09:00,RUN-20260823-125430-KST
function,Format,,2026-08-23T12:55:20.979855+09:00,RUN-20260823-125430-KST
function,Serial,,2026-08-23T13:13:02.448644+09:00,RUN-20260823-131209-KST
function,Token,,2026-08-23T13:13:02.448644+09:00,RUN-20260823-131209-KST
function,Signature,,2026-08-23T13:13:02.448644+09:00,RUN-20260823-131209-KST
function,Marker,,2026-08-23T13:13:02.448644+09:00,RUN-20260823-131209-KST
function,Stamp,,2026-08-23T13:13:02.448644+09:00,RUN-20260823-131209-KST
function,Balance,,2026-08-23T13:30:18.500242+09:00,RUN-20260823-133002-KST
function,Interest,,2026-08-23T13:30:18.500242+09:00,RUN-20260823-133002-KST
function,Asset,,2026-08-23T13:30:18.500242+09:00,RUN-20260823-133002-KST
function,Levy,,2026-08-23T13:30:18.500242+09:00,RUN-20260823-133002-KST
function,Stipend,,2026-08-23T13:30:18.500242+09:00,RUN-20260823-133002-KST
function,Due,,2026-08-23T13:50:34.242053+09:00,RUN-20260823-135014-KST
function,Overdraft,,2026-08-23T13:50:34.242053+09:00,RUN-20260823-135014-KST
function,Subsidy,,2026-08-23T13:50:34.242053+09:00,RUN-20260823-135014-KST
function,Endowment,,2026-08-23T13:50:34.242053+09:00,RUN-20260823-135014-KST
function,Surtax,,2026-08-23T13:50:34.242053+09:00,RUN-20260823-135014-KST
function,Discount,,2026-08-23T15:57:20.026923+09:00,RUN-20260823-155702-KST
function,Installment,,2026-08-23T15:57:20.026923+09:00,RUN-20260823-155702-KST
function,Contribution,,2026-08-23T15:57:20.026923+09:00,RUN-20260823-155702-KST
function,Arrears,,2026-08-23T15:57:20.026923+09:00,RUN-20260823-155702-KST
function,Advance,,2026-08-23T15:57:20.026923+09:00,RUN-20260823-155702-KST
function,Penalty,,2026-08-23T16:19:51.048110+09:00,RUN-20260823-161934-KST
function,Markup,,2026-08-23T16:19:51.048110+09:00,RUN-20260823-161934-KST
function,Copayment,,2026-08-23T16:19:51.048110+09:00,RUN-20260823-161934-KST
function,Redemption,,2026-08-23T16:19:51.048110+09:00,RUN-20260823-161934-KST
function,Extension,,2026-08-23T16:19:51.048110+09:00,RUN-20260823-161934-KST
